flight_number,airline,origin,destination,date,departure,arrival,class,seat_no,attribute,seat_price,status,pnr,ticket_number
VN213,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-16,06:30,08:40,premium,8B,Middle,2660000,occupied,FTCX6N,7385847079402
VN213,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-16,06:30,08:40,premium,8C,Aisle,2810000,occupied,LRQK4S,7381956852105
VN213,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-16,06:30,08:40,premium,8D,Aisle,2810000,available,,
VN213,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-16,06:30,08:40,premium,8E,Middle,2660000,occupied,5RVRHZ,7386797795682
VN213,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-16,06:30,08:40,premium,8F,Window,2810000,available,,
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,5A,Window,2950000,occupied,Z4YKHC,7382994631416
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,5B,Middle,2800000,occupied,LX0XE6,7381559152305
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,5C,Aisle,2950000,occupied,F9KYZ9,7387544354261
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,5D,Aisle,2950000,occupied,8YY5X3,7388230565149
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,5E,Middle,2800000,occupied,RJH2EJ,7389653696508
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,5F,Window,2950000,occupied,YUXPH0,7384327077202
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,6A,Window,2950000,available,,
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,6B,Middle,2800000,available,,
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,6C,Aisle,2950000,occupied,RD2964,7380264626360
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,6D,Aisle,2950000,occupied,FSX9QA,7384016628277
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,6E,Middle,2800000,occupied,0CLUS3,7386845684629
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,6F,Window,2950000,available,,
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,7A,Window,2950000,occupied,PX03K4,7384033638056
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,7B,Middle,2800000,occupied,FU1FH2,7383194061796
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,7C,Aisle,2950000,occupied,3DODA1,7381056026246
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,7D,Aisle,2950000,occupied,MJBXR4,7386740461985
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,7E,Middle,2800000,occupied,JRXCYC,7381150473395
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,7F,Window,2950000,occupied,WH7TJW,7383861687936
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,8A,Window,2950000,occupied,UD841D,7388683917665
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,8B,Middle,2800000,available,,
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,8C,Aisle,2950000,occupied,3G85TA,7385799129917
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,8D,Aisle,2950000,occupied,8Z3TM8,7385503308496
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,8E,Middle,2800000,occupied,GB2DIB,7382951038911
VN211,Vietnam Airlines,Hà Nội,Hồ Chí Minh,2026-04-17,08:15,10:25,premium,8F,Window,2950000,available,,
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,10A,Window,1500000,occupied,TJKXBF,7385712905189
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,10B,Middle,1350000,occupied,TVRQVY,7381873041031
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,10C,Aisle,1500000,available,,
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,10D,Aisle,1500000,occupied,ZTJSYB,7380485498406
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,10E,Middle,1350000,occupied,M4B84S,7380966477493
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,10F,Window,1500000,occupied,6YCJBX,7384414454946
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,11A,Window,1500000,occupied,Q1TUW1,7388260548453
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,11B,Middle,1350000,occupied,UBBNNO,7385262836913
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,11C,Aisle,1500000,occupied,4PDAX9,7380629678674
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,11D,Aisle,1500000,occupied,16ZKA6,7383045395058
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,11E,Middle,1350000,occupied,XN799B,7387659264039
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,11F,Window,1500000,occupied,VFFEGS,7380033337202
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,12A,Window,1500000,occupied,9E7WMA,7389906654487
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,12B,Middle,1350000,occupied,XOH0PT,7385685752163
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,12C,Aisle,1500000,occupied,RZ20ER,7387282075535
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,12D,Aisle,1500000,occupied,ZVNAUX,7382148165628
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,12E,Middle,1350000,occupied,T53BEM,7386504884529
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,12F,Window,1500000,occupied,SR1N1T,7385289199446
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,13A,Window,1500000,occupied,76SXEB,7380300880889
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,13B,Middle,1350000,occupied,TIGPUD,7381476105473
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,13C,Aisle,1500000,occupied,7ME65T,7385957400019
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,13D,Aisle,1500000,occupied,1Z1J6F,7386134131350
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,13E,Middle,1350000,occupied,4WNOS6,7384380401433
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,13F,Window,1500000,occupied,2VKNN4,7386557530112
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,14A,Window,1500000,occupied,4Y9ECZ,7381454121905
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,14B,Middle,1350000,occupied,WXH0KF,7387748586318
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,14C,Aisle,1500000,occupied,TMX0B5,7389021610667
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,14D,Aisle,1500000,available,,
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,14E,Middle,1350000,occupied,RO43R8,7383376502656
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,14F,Window,1500000,occupied,6ON9V8,7386040148889
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,15A,Window,1500000,occupied,CYL6T8,7381235096061
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,15B,Middle,1350000,occupied,7VU2NO,7381758639555
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,15C,Aisle,1500000,occupied,JITQJU,7382698137655
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,15D,Aisle,1500000,occupied,IZ2MHV,7380193145405
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,15E,Middle,1350000,occupied,HKJIEI,7384744753616
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,15F,Window,1500000,occupied,9WR40T,7381962601961
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,16A,Window,1500000,occupied,W6VSVW,7382162229027
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,16B,Middle,1350000,available,,
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,16C,Aisle,1500000,available,,
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,16D,Aisle,1500000,occupied,2GHJPR,7385834863279
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,16E,Middle,1350000,occupied,8ZNHXZ,7387390551366
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,16F,Window,1500000,occupied,NIQC4Y,7384478242254
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,17A,Window,1500000,occupied,Z6US9K,7380746914046
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,17B,Middle,1350000,occupied,LFP6I4,7385040538799
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,17C,Aisle,1500000,occupied,T7BKHX,7387353778871
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,17D,Aisle,1500000,occupied,BVW68A,7384744864143
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,17E,Middle,1350000,occupied,UOCBQ2,7384272317747
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,17F,Window,1500000,occupied,T7E1LH,7389383265164
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,18A,Window,1500000,occupied,UQGWLH,7380134712246
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,18B,Middle,1350000,occupied,O3CTTQ,7385689915567
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,18C,Aisle,1500000,occupied,VGDE91,7386029873262
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,18D,Aisle,1500000,occupied,F0PWHU,7380689783070
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,18E,Middle,1350000,occupied,4LYY0G,7380620873455
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,18F,Window,1500000,occupied,S2D1ME,7383564573248
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,19A,Window,1500000,available,,
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,19B,Middle,1350000,occupied,G1GEOL,7381305310611
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,19C,Aisle,1500000,occupied,WKPOS0,7387351853092
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,19D,Aisle,1500000,occupied,5ICPLW,7388656259504
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,19E,Middle,1350000,occupied,CX610W,7386927527342
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,19F,Window,1500000,occupied,GQPEWK,7388271066253
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,20A,Window,1500000,occupied,PKOL1K,7382552725177
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,20B,Middle,1350000,occupied,2O46DQ,7383036372350
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,20C,Aisle,1500000,occupied,DNOZI1,7380982146876
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,20D,Aisle,1500000,occupied,FCIT22,7380184207278
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,20E,Middle,1350000,occupied,KZ7XZK,7380160618548
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,20F,Window,1500000,occupied,QKKHZS,7384475789454
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,21A,Window,1500000,occupied,Z7RMF3,7389907490214
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,21B,Middle,1350000,occupied,H20OPD,7382110213436
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,21C,Aisle,1500000,occupied,R1XTFW,7385147412704
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,21D,Aisle,1500000,occupied,9XQT11,7383649360128
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,21E,Middle,1350000,occupied,IPX583,7386388822945
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,21F,Window,1500000,occupied,EGC8XN,7385319980986
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,22A,Window,1500000,occupied,M3V35R,7389380134812
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,22B,Middle,1350000,available,,
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,22C,Aisle,1500000,occupied,UM1TJ7,7389814434058
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,22D,Aisle,1500000,occupied,TI603Y,7385763316908
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,22E,Middle,1350000,occupied,GTGRMC,7383289974720
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,22F,Window,1500000,occupied,3E9HSW,7386036541069
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,23A,Window,1500000,occupied,QCH1AY,7380329337201
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,23B,Middle,1350000,occupied,YET9HW,7383872679739
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,23C,Aisle,1500000,occupied,8YHU9P,7384082107708
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,23D,Aisle,1500000,occupied,AQ73GV,7384239428250
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,23E,Middle,1350000,occupied,GTW5EZ,7383968408974
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,23F,Window,1500000,occupied,ZBTCP3,7386865747772
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,24A,Window,1500000,occupied,6AT4AQ,7382005307084
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,24B,Middle,1350000,occupied,HCW10S,7383776989294
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,24C,Aisle,1500000,occupied,O2CHAP,7381546411901
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,24D,Aisle,1500000,occupied,RIO30L,7388587105444
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,24E,Middle,1350000,occupied,DUXWDA,7388248355804
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,24F,Window,1500000,occupied,695BMA,7381460638724
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,25A,Window,1500000,occupied,PB1898,7381272517446
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,25B,Middle,1350000,occupied,CL0FAA,7380239273664
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,25C,Aisle,1500000,occupied,VTY395,7388353059191
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,25D,Aisle,1500000,occupied,WZT01S,7384741193127
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,25E,Middle,1350000,occupied,RG8L6V,7380105178910
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,25F,Window,1500000,occupied,HU33QO,7383094411125
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,26A,Window,1500000,occupied,RO98ZL,7380186933472
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,26B,Middle,1350000,occupied,BSML6Y,7386393977813
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,26C,Aisle,1500000,available,,
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,26D,Aisle,1500000,occupied,PYY9IV,7384085987210
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,26E,Middle,1350000,occupied,IAOYN4,7381674836324
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,26F,Window,1500000,occupied,PCM00K,7383456841477
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,27A,Window,1500000,occupied,RZY6KJ,7384660683435
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,27B,Middle,1350000,occupied,GKHSHA,7386615811584
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,27C,Aisle,1500000,occupied,YSPJHJ,7385438870743
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,27D,Aisle,1500000,occupied,UI17EM,7388193108259
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,27E,Middle,1350000,available,,
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,27F,Window,1500000,occupied,HRE1IQ,7382463173677
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,28A,Window,1500000,occupied,E0Q16K,7388590240732
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,28B,Middle,1350000,occupied,8JXGHH,7389764608394
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,28C,Aisle,1500000,occupied,0ZYRZ6,7380453346165
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,28D,Aisle,1500000,occupied,A7WXW9,7389268870435
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,28E,Middle,1350000,occupied,AJP35Y,7382556169605
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,28F,Window,1500000,occupied,NT1H1E,7386953079506
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,29A,Window,1500000,occupied,NWLKRT,7381945302958
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,29B,Middle,1350000,occupied,UYEENU,7384666456174
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,29C,Aisle,1500000,occupied,O5VB2A,7382147351235
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,29D,Aisle,1500000,occupied,C7TY30,7384531373275
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,29E,Middle,1350000,occupied,Z5KRBY,7380430862568
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,29F,Window,1500000,available,,
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,30A,Window,1500000,occupied,7PCEY0,7381408682381
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,30B,Middle,1350000,occupied,CMV6YV,7381502382842
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,30C,Aisle,1500000,occupied,7XPJ75,7387444233646
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,30D,Aisle,1500000,occupied,EL0492,7382132398759
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,30E,Middle,1350000,occupied,BZQK1B,7389285978658
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,30F,Window,1500000,occupied,KUZWU1,7387998261571
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,31A,Window,1500000,occupied,ZHGDER,7389451681252
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,31B,Middle,1350000,occupied,2910YQ,7388375963086
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,31C,Aisle,1500000,available,,
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,31D,Aisle,1500000,occupied,ABH9SQ,7380959557348
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,31E,Middle,1350000,occupied,U2U7I2,7385633586643
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,31F,Window,1500000,occupied,B8Z2KQ,7386369369986
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,32A,Window,1500000,occupied,7CNJXK,7384976360212
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,32B,Middle,1350000,occupied,ZDJFKO,7387294996861
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,32C,Aisle,1500000,occupied,4JAOBX,7385875372538
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,32D,Aisle,1500000,occupied,3OYE6D,7388842583336
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,32E,Middle,1350000,occupied,4CACYL,7381060506132
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,32F,Window,1500000,occupied,717J3R,7384273782097
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,33A,Window,1500000,occupied,LWAO9V,7383570067888
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,33B,Middle,1350000,occupied,SP6WXM,7381100354141
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,33C,Aisle,1500000,occupied,LXT8V0,7383458185490
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,33D,Aisle,1500000,occupied,B00S59,7387122956957
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,33E,Middle,1350000,occupied,YPQW8T,7388058594597
VN1823,Vietnam Airlines,Hồ Chí Minh,Phú Quốc,2026-04-11,07:30,08:30,economy,33F,Window,1500000,occupied,7S2WNS,7386630185075
